
"58955","IRM ENERGY PRIVATE LIMITED","C","","","NA"
"58956","IRM ENTERPRISES PRIVATE LIMITE","C","","","NA"
"58957","ITAN JEWELS PRIVATE LIMITED","C","","","NA"
"58958","JAAHNAVEE LIFESCIENCES PRIVATE","B","","","NA"
"58959","JENNEYS RESIDENCY PRIVATE LIMI","C","","","NA"
"58960","JIVEM EDUCATION PRIVATE LIMITE","C","","","NA"
"58961","J K ANSELL PRIVATE LIMITED","C","","","NA"
"58962","J K TECHNOSOFT LIMITED","B","","","NA"
"58963","JRD DENIMS LIMITED","C","","","NA"
"58964","KPH DREAM CRICKET PRIVATE","C","","","NA"
"58965","KAMLESH AUTOWHEELS PRIVATE LIM","C","","","NA"
"58966","KATERRA INDIA PRIVATE LIMITED","C","","","NA"
"58967","KCCB CIVIL CONSTRUCTIONS PRIVA","C","","","NA"
"58968","KEF INFRASTRUCTURE INDIA PRIVA","B","","","NA"
"58969","KISAN RURAL FINANCE LIMITED","B","","","NA"
"58970","KKR INDIA ADVISORS PRIVATE LIM","C","","","NA"
"58971","KUBER TEXLEN PRIVATE LIMITED","C","","","NA"
"58972","KUNDAN INTERNATIONAL PRIVATE L","B","","","NA"
"58973","KYOCERA CTC PRECISION TOOLS PR","C","","","NA"
"58974","LL SECURITY SERVICES PRIVATE","C","","","NA"
"58975","LANDMARK ROYAL ENGINEERING IN","B","","","NA"
"58976","LEKCON INFRASTRUCTURE PRIVATE","B","","","NA"
"58977","LIGHTHOUSE MALL MANAGEMENT COM","C","","","NA"
"58978","MANIPALCIGNA HEALTH INSURANCE","B","","","NA"
"58979","MANITOU EQUIPMENT INDIA PRIVAT","C","","","NA"
"58980","MANOR  MEWS PRIVATE LIMITED","C","","","NA"
"58981","MANORAMA HOSPITEX PRIVATE LIMI","C","","","NA"
"58982","MAPLE HOTELS  RESORTS LIMITED","B","","","NA"
"58983","MCGILL ENGINEERING INDIA PRIVA","B","","","NA"
"58984","MEDINOMICS HEALTH CARE PRIVATE","B","","","NA"
"58985","MEGA LIFESCIENCES PRIVATE LIMI","B","","","NA"
"58986","MICRON TECHNOLOGY OPERATIONS I","B","","","NA"
"58987","MIRUM DIGITAL PRIVATE LIMITED","B","","","NA"
"58988","MONSTERCOM INDIA PRIVATE LI","C","","","NA"
"58989","MUKUNDA DAIRY PRODUCTS PRIVATE","C","","","NA"
"58990","MULTIPLIER BRAND SOLUTIONS PVT","B","","","NA"
"58991","MUTHOOT HOTELS PRIVATE LIMITED","B","","","NA"
"58992","MUTHA ENGINEERING PRIVATE LIMI","B","","","NA"
"58993","MYLAN PHARMACEUTICALS PRIVATE","B","","","NA"
"58994","NAVJIVAN MOTORS PRIVATE LIMITE","C","","","NA"
"58995","NETSET SOFTWARE PRIVATE LIMITE","B","","","NA"
"58996","NEUROGEN BRAIN AND SPINE INSTI","C","","","NA"
"58997","NEYYAR EDUCATION PRIVATE LIMIT","C","","","NA"
"58998","NICOMAC CLEAN ROOMS FAR EAST L","C","","","NA"
"58999","NIS MARKETING PRIVATE LIMITED","C","","","NA"
"59000","OLF INDIA SOFTWARE PRIVATE L","B","","","NA"
"59001","OMEN VITRIFIED PRIVATE LIMITED","C","","","NA"
"59002","OM FIRE SAFETY COMPANY PRIVATE","C","","","NA"
"59003","ONAMA CONSULTANTS PRIVATE LIMI","B","","","NA"
"59004","ONE OCEAN NETWORK EXPRESS LI","C","","","NA"
"59005","ONEASSIST CONSUMER SOLUTIONS P","B","","","NA"
"59006","ONEINDIA BSC PRIVATE LIMITED","C","","","NA"
"59007","OSWIN WOOD PANELS PRIVATE LIMI","C","","","NA"
"59008","PAISABAZAAR MARKETING AND CONS","C","","","NA"
"59009","PALI HILLS TOURIST HOTEL PRIVA","B","","","NA"
"59010","PARAS HOLIDAYS PRIVATE LIMITED","C","","","NA"
"59011","PARAHSAKTHY POWER TECHNOLOGIES","B","","","NA"
"59012","PEAKS AUTO JAMMU PRIVATE LIMIT","C","","","NA"
"59013","PERFECT ENGINE COMPONENTS PRIV","B","","","NA"
"59014","PERSTORP CHEMICALS INDIA PRIVA","B","","","NA"
"59015","PERTH CERAMIC PRIVATE LIMITED","C","","","NA"
"59016","P J B ENGINEERS PRIVATE LIMITE","B","","","NA"
"59017","PLANYS TECHNOLOGIES PRIVATE LI","B","","","NA"
"59018","PLAZA WIRES PRIVATE LIMITED","C","","","NA"
"59019","POLICYXCOM INSURANCE WEB AGGR","B","","","NA"
"59020","POOJA CRAFTED HOMES PRIVATE LI","C","","","NA"
"59021","POWERSPACK AUTOMATION PRIVATE","B","","","NA"
"59022","PRABHA ENERGY PRIVATE LIMITED","C","","","NA"
"59023","PRATIBHUTI VINIYOG LIMITED","C","","","NA"
"59024","PRECISION ERECTORS  SERVICES","C","","","NA"
"59025","PREET MACHINES LIMITED","C","","","NA"
"59026","PREM CARS PRIVATE LIMITED","C","","","NA"
"59027","PROFECTUS CAPITAL PRIVATE LIMI","C","","","NA"
"59028","PROMHEX PLUS HEALTHCARE PRIVAT","B","","","NA"
"59029","PROVISE GLOBAL SERVICES PRIVAT","C","","","NA"
"59030","PUNJSTAR INDUSTRIES PRIVATE LI","C","","","NA"
"59031","QUADRON BUSINESS PARK PRIVATE","C","","","NA"
"59032","RK ASSOCIATES  HOTELIERS PR","B","","","NA"
"59033","RLFINE CHEM PRIVATE LIMITED","B","","","NA"
"59034","RADIXWEB TECHNOSOFT LLP","B","","","NA"
"59035","RAJASTHAN INDUSTRIES LIMITED","C","","","NA"
"59036","RAJASTHAN EXPLOSIVES  CHEMICA","B","","","NA"
"59037","RAMANA SAFETY AND SYSTEMS INDI","B","","","NA"
"59038","RAMVIJAY CLOTHING COMPANY PRIV","C","","","NA"
"59039","RBL FINSERVE LIMITED","C","","","NA"
"59040","RCS STEEL  AUTO PRIVATE LIMIT","C","","","NA"
"59041","REACTORE INDIA PRIVATE LIMITED","C","","","NA"
"59042","RIYA MOTORS PRIVATE LIMITED","C","","","NA"
"59043","RKIT SOFTWARE PRIVATE LIMITED","B","","","NA"
"59044","ROYAL MULTISPORT PRIVATE LIMIT","C","","","NA"
"59045","SAFE TOWERS PRIVATE LIMITED","C","","","NA"
"59046","SANOFISYNTHELABO INDIA PRIV","C","","","NA"
"59047","SANSKAR PROCESSORS PRIVATE LIM","C","","","NA"
"59048","SANTOSH AUTOMOTORS PRIVATE LIM","C","","","NA"
"59049","SEDAN TRADING PRIVATE LIMITED","C","","","NA"
"59050","SES ENGINEERING PRIVATE LIMITE","B","","","NA"
"59051","SHAKUMBARI AUTOMOBILES PRIVATE","C","","","NA"
"59052","SHARE MICROFIN LIMITED","C","","","NA"
"59053","SHARP SIGHT LASER CENTRE PRIVA","C","","","NA"
"59054","SHEEL PROCON PRIVATE LIMITED","C","","","NA"
"59055","SHOBHA ASARS PRIVATE LIMITED","C","","","NA"
"59056","SHREEGLUCO BIOTECH PRIVATE LIM","B","","","NA"
"59057","SHREYA LIFE SCIENCES PRIVATE L","B","","","NA"
"59058","SHRI JAGANNATH STEELS  POWER","B","","","NA"
"59059","SHRISH ENTERPRISES PRIVATE LIM","C","","","NA"
"59060","SHRI ASHUTOSH STRUCTURES PRIVA","C","","","NA"
"59061","SHUBH FABRICS LIMITED","C","","","NA"
"59062","SIGNIWIS TECHNOLOGIES PRIVATE","B","","","NA"
"59063","SILVER EMPORIUM PRIVATE LIMITE","C","","","NA"
"59064","SIMPLIFY GROWTH RESEARCH  CON","C","","","NA"
"59065","SIMSAW SOFTWARE PRIVATE LIMITE","B","","","NA"
"59066","SINTEX BAPL LIMITED","C","","","NA"
"59067","SIRMOUR REMEDIES PRIVATE LIMIT","C","","","NA"
"59068","SIRMAXO CHEMICALS PVT LTD","B","","","NA"
"59069","SKITES PHARMA PRIVATE LIMITED","B","","","NA"
"59070","S K KHETAN INFRAPROJECTS PRIVA","B","","","NA"
"59071","SKL EXPORTS LIMITED","B","","","NA"
"59072","SKYWIN SPINNING PRIVATE LIMITE","C","","","NA"
"59073","SLIMTILE PRIVATE LIMITED","C","","","NA"
"59074","SMARTEK21 PRIVATE LIMITED","C","","","NA"
"59075","SNAPDEAL PRIVATE LIMITED","C","","","NA"
"59076","SNOWSTONE MICRONS PRIVATE LIMI","C","","","NA"
"59077","SOCOMEC INNOVATIVE POWER SOLUT","B","","","NA"
"59078","SOCTRONICS TECHNOLOGIES PRIVAT","B","","","NA"
"59079","SOLUNUS TECHNOLOGIES PRIVATE L","B","","","NA"
"59080","SPARK ENGINEERING PRIVATE LIMI","B","","","NA"
"59081","SPIRAL CONTENT SOLUTIONS PRIVA","B","","","NA"
"59082","SRI AMMAN CARS INDIA PRIVATE L","C","","","NA"
"59083","STAR GLOBAL ENDURA LIMITED","C","","","NA"
"59084","SUNPLAST ELECTRONICS PRIVATE L","C","","","NA"
"59085","SURENDRA ELASTOMERS PRIVATE LI","C","","","NA"
"59086","SUYOG RUBBER INDIA PRIVATE L","C","","","NA"
"59087","SWAYAM MICRO SERVICES","C","","","NA"
"59088","SYNERGY PUNCHING PRIVATE LIMIT","C","","","NA"
"59089","T A JETS PRIVATE LIMITED","C","","","NA"
"59090","TATA MOTORS INSURANCE BROKING","B","","","NA"
"59091","TAX SOFT MARKETING PRIVATE LIM","B","","","NA"
"59092","TECHNOBRAINS IT SOLUTION PRIVA","B","","","NA"
"59093","TEGAN TEXOFAB PRIVATE LIMITED","C","","","NA"
"59094","TEJORA PRIVATE LIMITED","C","","","NA"
"59095","TERRA MOTORS INDIA PRIVATE LIM","C","","","NA"
"59096","TEXEL INDUSTRIES LIMITED","C","","","NA"
"59097","TIBRO TOURS PRIVATE LIMITED","C","","","NA"
"59098","TIRUPATI REELS PRIVATE LIMITED","C","","","NA"
"59099","TNQ SOFTWARE PRIVATE LIMITED","B","","","NA"
"59100","TOPPERSEDGECOM INDIA PRIVATE","C","","","NA"
"59101","TOYOTA FORMS INDIA PRIVATE LIM","C","","","NA"
"59102","TRANXIT TECHNOLOGY SOLUTIONS P","B","","","NA"
"59103","TRIMAX DATACENTER SERVICES LIM","B","","","NA"
"59104","TRINITY FRUCTA LIMITED","C","","","NA"
"59105","TRIOANGLE MINDS TECHNOLOGIES P","B","","","NA"
"59106","UBER INDIA RESEARCH AND DEVELO","C","","","NA"
"59107","UTTARA FOODS AND FEEDS PRIVATE","B","","","NA"
"59108","VANA ENTERPRISES LIMITED","C","","","NA"
"59109","VARA INFOTECH PRIVATE LIMITED","B","","","NA"
"59110","VENTURA SALES  SERVICES PRIVA","C","","","NA"
"59111","VERSABYTE DATA SYSTEMS PRIVATE","B","","","NA"
"59112","VIJAS DIGITAL INDIA PRIVATE","C","","","NA"
"59113","VIJAYA POLYMERS INDIA PRIVATE","B","","","NA"
"59114","VIMALACHAL PRINT AND PACK PVT","C","","","NA"
"59115","VINDHYA INFOTECH PRIVATE LIMIT","B","","","NA"
"59116","VIRTUOUS TRANSACTIONAL ANALYTI","C","","","NA"
"59117","WABTEC INDIA TRANSPORTATION PR","C","","","NA"
"59118","WELCOME SHOES PRIVATE LIMITED","C","","","NA"
"59119","WEON SERVICES PRIVATE LIMITED","C","","","NA"
"59120","WILCO SOURCE TECHNOLOGIES PRIV","B","","","NA"
"59121","WINOA ABRASIVES INDIA PRIVATE","C","","","NA"
"59122","XYLEM RESOURCE MANAGEMENT PRIV","C","","","NA"
"59123","YASHODAKRISHNA AUTOMOBILES PRI","C","","","NA"
"59124","ZACO COMPUTERS PRIVATE LIMITED","C","","","NA"
"59125","360 DEGREE CLOUD TECHNOLOGIES","B","","","NA"
"59126","123 INDIACOM","C","","","NA"
"59127","2I EFFECTS","C","","","NA"
"59128","3D CONCEPTS TOOLING","C","","","NA"
"59129","3I INDIA PVT LTD","C","","","NA"
"59130","3I INFOTECH BPO LIMITED","B","","","NA"
"59131","4EVER SOLUTIONS","B","","","NA"
"59132","4 QUADRANTS SOLUTIONS PVT LTD","B","","","NA"
"59133","89 BUSINESS STREET","C","","","NA"
"59134","AAAUTOMOBILES","C","","","NA"
"59135","AR SODHA  CO","C","","","NA"
"59136","A2VS TECHNOLOGIES PVT LTD","B","","","NA"
"59137","AAHAN QUICK KHAR INFRATECH PVT","B","","","NA"
"59138","AARAGON BPO SOLUTIONS PVT LTD","B","","","NA"
"59139","AARGEE CONTRACTS P LTD","C","","","NA"
"59140","AASTHA BUSINESS INNOVATIONS PV","C","","","NA"
"59141","ABACUS PROJECTS LLP","C","","","NA"
"59142","ACCESS AUTOMATION PVT LTD","C","","","NA"
"59143","ACCOUNTING  CONSULTING","B","","","NA"
"59144","ACCORD INDUSTRIES LTD","C","","","NA"
"59145","ACCURET WEALTH ADVISORY CO PVT","C","","","NA"
"59146","ACE SEAFOOD BAZAAR PVTLTD","B","","","NA"
"59147","ACEELENE SUITINGS LTD","C","","","NA"
"59148","ACHILLES INFOTECH PVT LTD","B","","","NA"
"59149","ACME SOLUTIONS","B","","","NA"
"59150","ACTI PROCESS BUSINESS SOLUTION","B","","","NA"
"59151","ADI INDIA MULTI SERVICE","C","","","NA"
"59152","ADITYA  ASSOCIATES","C","","","NA"
"59153","ADITYA INTERNATIONAL","B","","","NA"
"59154","ADLABS MEDIA PVT LTDNOW KNOWN","B","","","NA"
"59155","ADLEC POWER PRIVATE LIMITED","B","","","NA"
"59156","ADS ADVERTISING PVT LTD","C","","","NA"
"59157","ADVANCE TECHNOLOGY SYSTEMS","B","","","NA"
"59158","ADVANCE DETCHEM LTD NOW KNOWN","B","","","NA"
"59159","ADVENT ENTERPRISES","C","","","NA"
"59160","ADVENT INFOSOFT PVT LTD","B","","","NA"
"59161","AENEAS APPARELS PVT LTD","C","","","NA"
"59162","AEONS CONSTRUCTION PRODUCTION","C","","","NA"
"59163","AES LABORATORIES P LTD","C","","","NA"
"59164","AETITEA LIFE SCIENCES RESEARCH","B","","","NA"
"59165","AF LIFESTYLE INTERNATIONAL PVT","B","","","NA"
"59166","AGRI GOLD ORGANICS PVT LTD","C","","","NA"
"59167","AIM CONSULTING","B","","","NA"
"59168","AIMS RG ANGEL PROMOTERS PVT L","C","","","NA"
"59169","AJAXCOM PVT LTD","C","","","NA"
"59170","AKAL POLYTECHNIC COLLEGE RUREK","B","","","NA"
"59171","AKAMAI CONSTRUCTION PVT LTD","C","","","NA"
"59172","AKAR IMPEX PVT LTD","B","","","NA"
"59173","AKC CARGO MANAGEMENT SERVICES","C","","","NA"
"59174","AKC PROJECTS AND CONTRACTS PVT","C","","","NA"
"59175","AKRUTI NIRMAN LIMITED NOW KNO","C","","","NA"
"59176","ALCATEL","C","","","NA"
"59177","ALCON WIRES  CABLES INDUSTRIE","C","","","NA"
"59178","ALPARI FOREX INDIA PVT LTD","C","","","NA"
"59179","ALPET CONTAINERS","C","","","NA"
"59180","ALPHA CUSTOMER CARE PRIVATE LI","C","","","NA"
"59181","ALPHA AUTOMATION","C","","","NA"
"59182","AMA MARKETING PVT LTD","C","","","NA"
"59183","AMAZE TELEVISION PRIVATE LIMIT","C","","","NA"
"59184","AMITY INSTITUTE OF BEHAVIOURIA","C","","","NA"
"59185","AMITA INDUSTRIES","C","","","NA"
"59186","AMR DEVELOPERS","C","","","NA"
"59187","AMTEK CRANKSHAFTS INDIA LIMI","C","","","NA"
"59188","A N PHARMACEUTICALS PRIVATE LI","B","","","NA"
"59189","ANAND DEEP ENTERPRISES","C","","","NA"
"59190","ANANT ACCESS","C","","","NA"
"59191","ANANYA CREATIONS LTD","C","","","NA"
"59192","ANDHRA CEMENTS LTD","B","","","NA"
"59193","ANEWIS ESYSTEMS PVT LTD","B","","","NA"
"59194","ANJANA TRADING COMPANY","C","","","NA"
"59195","ANMOL SHARE BROKING LIMITED","C","","","NA"
"59196","ANODYNE REMEDIES INDIA LTD","C","","","NA"
"59197","ANVAL VALVES PVT LTD","C","","","NA"
"59198","APPLE GLOBAL SCHOOL DIV M J SH","B","","","NA"
"59199","APPLISOFT INTERNATIONAL PVTLT","B","","","NA"
"59200","APPLIED DATA LOGIX","B","","","NA"
"59201","APROLOGY SOLUTIONS PVT LTD","B","","","NA"
"59202","APTEX ENTERPRISES PRIVATE LIMI","C","","","NA"
"59203","ARGUS INFRASTRUCTURE LIMITED","B","","","NA"
"59204","ARIHANT CHEMICALS  RESINS I","B","","","NA"
"59205","ARK HOSPITAL","C","","","NA"
"59206","ARKAY MEDICOS PVT LTD","B","","","NA"
"59207","ARMAN ENGINEERING PROJECTS PVT","B","","","NA"
"59208","AR PROP INC","C","","","NA"
"59209","ARROWCORE TECHNOLOGIES PVT LT","B","","","NA"
"59210","ARSK CONSULTANTS PRIVATE LIMIT","B","","","NA"
"59211","ART WORLD WEB SOLUTIONS P LT","B","","","NA"
"59212","ARUN AND ASSOCIATES","C","","","NA"
"59213","ARYAVRAT HOUSING CONSTRUCTIONS","C","","","NA"
"59214","ASCENTI TOURISTA PVT LTD","C","","","NA"
"59215","ASCOT HOTELS  RESORTS PVT LT","B","","","NA"
"59216","ASEAN MARKETING PRIVATE LIMITE","C","","","NA"
"59217","ASEDHA TECHNOLOGIES PVT LTD","B","","","NA"
"59218","ASHIANA BEAUTY  SPA PRIVATE L","C","","","NA"
"59219","ASHIKA FASHION WEAR A DIV OF A","C","","","NA"
"59220","ASHIANA SNACKS PVT LTD","C","","","NA"
"59221","ASHOKA FARM AIDS","C","","","NA"
"59222","ASIAN CONTEC LTD","C","","","NA"
"59223","ASIAN STAR CREATION P LTD","C","","","NA"
"59224","ASIAN ENGINEERING","B","","","NA"
"59225","ASNA COMMUNICATION","B","","","NA"
"59226","ASPET TECHNOPLAST PVT LTD","B","","","NA"
"59227","ASSAM ROADLINES AGENCY","C","","","NA"
"59228","ASTRUM SERCON PVT LTDNOW KNO","C","","","NA"
"59229","ASTRA LIGHTING LTD","C","","","NA"
"59230","A TO Z STOCK TRADE PRIVATE LIM","B","","","NA"
"59231","AUROCH INVESTMENT MANAGERS PRI","B","","","NA"
"59232","AUTOSYS ENGINEERING SERVICES","B","","","NA"
"59233","AUTO SOLUTIONS","B","","","NA"
"59234","A V PROCESSORS PVT LTD","C","","","NA"
"59235","AVALON HOTEL AND BANQUET","B","","","NA"
"59236","AVENDA SYSTEMS INDIA PVT LTD","B","","","NA"
"59237","AVISA","C","","","NA"
"59238","AXEL RETAIL PVT LTD","C","","","NA"
"59239","AXUS INFOSERVE PVT LTD","C","","","NA"
"59240","AYARAV","C","","","NA"
"59241","AZTEC CAPITAL PRIVATE LIMITED","C","","","NA"
"59242","B CHOKSI CHEM PVT LTD","B","","","NA"
"59243","BTCONSULTANTS","B","","","NA"
"59244","BAAK TECHNOLOGY PVT LTD","B","","","NA"
"59245","BADE ACCIDENT AND MULTISPECIAL","C","","","NA"
"59246","BAJAJ AUTO FINANCE CORP LTD","B","","","NA"
"59247","BANJARA EDUCATION  SOCIAL TRU","C","","","NA"
"59248","BASE2 INFOTECH","B","","","NA"
"59249","BATES PROJECT MANAGEMENT AND C","C","","","NA"
"59250","BAVARIA POLY PRIVATE LIMITED","B","","","NA"
"59251","BAYER INDIAN SYNTANS LTD","C","","","NA"
"59252","BEACON SHIP MANAGEMENT PVT LTD","B","","","NA"
"59253","BEEKU EXPORTS","B","","","NA"
"59254","BEETECH","B","","","NA"
"59255","BELL TELESERVICES INDIA PVT LT","C","","","NA"
"59256","BETEP BIO TECH PRIVATE LIMITED","B","","","NA"
"59257","BHADRESH TRADING CORPORATION","C","","","NA"
"59258","BHARAT OIL STORE","C","","","NA"
"59259","BHAVANI EDUCATION TRUST","C","","","NA"
"59260","BHUDLADIA AND COMPANY","C","","","NA"
"59261","BHUPINDRA INTERNATIONAL PUBLIC","B","","","NA"
"59262","BHURJI SUPERTEK INDUSTRIES LT","C","","","NA"
"59263","BIGSTEP TECHNOLOGIES PRIVATE L","B","","","NA"
"59264","BIJA HEALTH CARE PRIVATE LIMIT","B","","","NA"
"59265","BILLABONG HIGH SCHOOLNOW KNOW","B","","","NA"
"59266","BIOVITAMIN  MINERALS","B","","","NA"
"59267","BIRLA MEDISOFT PVT LTD","B","","","NA"
"59268","BIRLA KENNAMETAL LTD","B","","","NA"
"59269","BLACK PEARL INFOTECH","B","","","NA"
"59270","BLESSINGS SOFTWARE INDIA PVT L","B","","","NA"
"59271","BLINC CORP CONSULTANCY SERVICE","B","","","NA"
"59272","BLISS ANAND PREMIUM","C","","","NA"
"59273","BLOCK DEV  PANCHAYAT OFFICER","C","","","NA"
"59274","BLOCK DEV AND PANCHAYAT OFFICE","C","","","NA"
"59275","BLOCK EDUCATION OFFICER PRIMA","C","","","NA"
"59276","BLUE MOON LOGISTICS PVT LTD","B","","","NA"
"59277","BLU ENGINEERS PVT LTD","B","","","NA"
"59278","BLUESKY HR SOLUTIONS PVT LTD","B","","","NA"
"59279","BLUE BRASS ENGINEERING PVT LTD","B","","","NA"
"59280","BLUE WORLD CARGO","B","","","NA"
"59281","BLUEWIRE INFOTECH PVT LTD","B","","","NA"
"59282","BOMIND COURIER PVT LTD","C","","","NA"
"59283","BONTON TOURS PVT LTD","C","","","NA"
"59284","BOTCODER TECH PVTLTD","B","","","NA"
"59285","B P TECHNO PRODUCTS PVT LTD","B","","","NA"
"59286","BPL TECHNO VISION PVT LTD","B","","","NA"
"59287","BPS PRAHARI AND ALLIED SERVICE","C","","","NA"
"59288","BRILLANT DIA PROCESSORS","C","","","NA"
"59289","BSR IT SOLUTIONS PVT LTD","B","","","NA"
"59290","BULLWALK FINANCIALS PVT LTD","B","","","NA"
"59291","BURGMANN INDIA PVT LTD","C","","","NA"
"59292","BUSINESS SOLUTIONS","B","","","NA"
"59293","CALLON TELECOM","B","","","NA"
"59294","CALLON TELECARE","C","","","NA"
"59295","CALYPSO TECH SOLUTIONS PVT LTD","B","","","NA"
"59296","CAMBRIDGE CLASSES PRIVATE LIMI","C","","","NA"
"59297","CAN FIN HOMES TD","C","","","NA"
"59298","CANDID SERVICES","C","","","NA"
"59299","CARMEL SOFTWARE SOLUTIONS","B","","","NA"
"59300","CASTWEL AUTOPARTS PVT LTD","C","","","NA"
"59301","CATCH AUTO SERVICES LTD","C","","","NA"
"59302","CEAT FINANCIAL SERVICES LTD","B","","","NA"
"59303","CELLULAD COMMUNICATIONS P LTD","B","","","NA"
"59304","CENTAUR DATACORP PVT LTD","B","","","NA"
"59305","CERSPIN HEALTH CARE PLTD","B","","","NA"
"59306","CERTES NETWORKS INDIA PRIVATE","C","","","NA"
"59307","CF HEALTH SOLUTIONS PRIVATE LI","B","","","NA"
"59308","C G FOODS","B","","","NA"
"59309","CHAITRA RETAIL SERVICES PVT LT","C","","","NA"
"59310","CHANDA COMMUNICATIONS","B","","","NA"
"59311","CHANTING SEA LOGISTICS","B","","","NA"
"59312","CHARLIE CREATIONS PVT LTD NO","C","","","NA"
"59313","CHEMTECH ACIDS  CHEMICALS P","B","","","NA"
"59314","CHER HAIR  BEAUTY LOUNGE","C","","","NA"
"59315","CHIRAG INDUSTRIAL SERVICES","C","","","NA"
"59316","CHITRALEKHA PUBLICATION PVT LT","C","","","NA"
"59317","CHOKSI TAX SERVICES UNIT OF D","C","","","NA"
"59318","CITICORP","C","","","NA"
"59319","CMT KNITWEAR INDIA PVT LTD","C","","","NA"
"59320","CNCDIAJEWELS PVT LTD","C","","","NA"
"59321","CODEFYNE SOFTWARE TECHNOLOGIES","B","","","NA"
"59322","COGENT CORPORATE SOLUTIONS PVT","B","","","NA"
"59323","COLD CARE AGRI TECH","B","","","NA"
"59324","COLOR GRANITO PRIVATE LIMITED","C","","","NA"
"59325","COLOSSAL SOFTWARE TECHNOLOGIES","B","","","NA"
"59326","COMMGATE SYSTEMS INDIA PVT LTD","B","","","NA"
"59327","COMPU GEN","C","","","NA"
"59328","COMPUTER POWER INDIA LTD","B","","","NA"
"59329","COMPSER ELECTICALS","C","","","NA"
"59330","CONCEPTS","C","","","NA"
"59331","CORE WELLNESS LIMITED","C","","","NA"
"59332","CORNERSHOP ANIMATION COMPANY P","C","","","NA"
"59333","CORPORATE BRIDGE","C","","","NA"
"59334","CORPORATE CONSULTING GROUP","B","","","NA"
"59335","COTTON CLUB INDIA","C","","","NA"
"59336","COUNTRY LINE LOGISTICS","B","","","NA"
"59337","CRESCENT FOUNDRY COMPANY PVT L","C","","","NA"
"59338","CRESC DATASOFT PRIVATE LIMITED","B","","","NA"
"59339","CRONY INFOTECH PRIVATE LIMITED","B","","","NA"
"59340","C S INDIA STEEL PVT LTD","C","","","NA"
"59341","C S ACADEMY","C","","","NA"
"59342","CUBIT COMPUTERS PVT LTD","C","","","NA"
"59343","CUISINELINKS INDIA PVT LTD","C","","","NA"
"59344","CUPID RUBBERS LTD NOW KNOWN A","C","","","NA"
"59345","CURANUM HEALTHCARE PVT LTD","B","","","NA"
"59346","CYBERNETIC SYSTEMS","B","","","NA"
"59347","CYBERSTAR INFOCOM LTD NOW KNO","C","","","NA"
"59348","DADA EARTHMOVERS","C","","","NA"
"59349","DAIVAT CONSULTANCY SERVICES PV","B","","","NA"
"59350","DALKIA ENERGY SERVICES LTD","C","","","NA"
"59351","DASTAK MEDIA PRIVATE LIMITED","B","","","NA"
"59352","DATAFLEX INDIA PRIVATE LIMITED","B","","","NA"
"59353","DATUM INDIA SOLUTIONS PVT LTD","B","","","NA"
"59354","DAVINCI NANOTECH PVT LTD","B","","","NA"
"59355","DAYAL OPTICALS","C","","","NA"
"59356","DCM BENETTON INDIA LTD","C","","","NA"
"59357","DEAL GLOBAL FASHIONS PVT LTD","C","","","NA"
"59358","DECON TELECOM SOLUTIONS PRIVAT","B","","","NA"
"59359","DELCON ELECTRICAL PVT LTD","C","","","NA"
"59360","DELPHI COMPUTECH","B","","","NA"
"59361","DERMA KLINIC","C","","","NA"
"59362","DESIGNTEC INTERIORS PRIVATE LI","C","","","NA"
"59363","DESIGN MECHANICS INDIA PRIVATE","C","","","NA"
"59364","DEVAS HOLIDAYS AND TRAVEL SERV","C","","","NA"
"59365","DFINE ART STUDIOS PVTLTD","C","","","NA"
"59366","DHANRAJ DHADDA EXPORTS","B","","","NA"
"59367","DHANSHREE DEVELOPERS PVT LTD","C","","","NA"
"59368","DIMARI IT SERVICES INDIA PVT L","C","","","NA"
"59369","DIPAC DATA IMAGE PROCESSING A","B","","","NA"
"59370","DISCOVER KERALA HOLIDAYS","C","","","NA"
"59371","DISCOVERY 21ST CENTURY AGENCIE","C","","","NA"
"59372","DISHA SECURITIES","C","","","NA"
"59373","DISTRICT HEALTH SOCIETY CHURAC","B","","","NA"
"59374","DISTRICT INDUSRTIES CENTRE","C","","","NA"
"59375","DISTT SALES OFFICE","C","","","NA"
"59376","DISTT SPORTS OFFICER PATIALA","C","","","NA"
"59377","DIVYA PRUTHVI AGRONOMICS PVTL","C","","","NA"
"59378","DIVYA DESIGNERS PVT LTD","C","","","NA"
"59379","D J PAPAYYA ASSOCIATES","C","","","NA"
"59380","DNA INFRASTRUCTURE PVT LTD","B","","","NA"
"59381","DOLPHIN CAPITAL SERVICES PVT L","C","","","NA"
"59382","DOOMDOOMA TOWN COMMITTEE","C","","","NA"
"59383","DOON PUBLIC SCHOOL","B","","","NA"
"59384","DOSSIER MANAGEMENT CONSULTANCY","B","","","NA"
"59385","DOT INFOSYS","C","","","NA"
"59386","DOT DIGITAL PVT LTD","C","","","NA"
"59387","DPDO BHIWANI","C","","","NA"
"59388","D R INTERNATIONAL P LTD","B","","","NA"
"59389","DRACHMA COMMUNICATION","B","","","NA"
"59390","DRAWMET WIRES PRIVATE LIMITED","C","","","NA"
"59391","DREAMZ PROMOTION  EVENT","C","","","NA"
"59392","DREAM2WIN BPO PVT LTD","C","","","NA"
"59393","DRISTI TECHNOLOGIES  IT SERVI","B","","","NA"
"59394","DRUSHTI EYEWARE PVT LTD","C","","","NA"
